### METADATA ###
## USER ##
# id=whoppingpochard#2514
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# timestamp=2021-06-13_20-04-43
## SCRIPT ##
# data_structure=3
## Z_AXIS ##
# step_dist=0.0125
# max_z=340.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=PC2
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=1.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=ntc_50k
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
14,2021/06/13-20:19:10,-3016,25.21647264003941,34.22353704373222,104.93813793456823,105.0,100.28266887467514,100.0
15,2021/06/13-20:20:02,-3020,25.499791680097932,34.853646867517114,105.1173072343589,105.0,100.21034448638872,100.0
15,2021/06/13-20:20:06,-3021,25.54404305513958,34.853646867517114,105.1058770986916,105.0,99.89521494755377,100.0
15,2021/06/13-20:20:10,-3021,25.576156559822078,34.887058583813825,105.14293407370775,105.0,100.10143084823704,100.0
16,2021/06/13-20:21:02,-3025,25.821242247881784,35.34027612961535,105.1433611444825,105.0,100.24467903920285,100.0
16,2021/06/13-20:21:06,-3026,25.836498756600502,35.252337312119835,105.11046381831467,105.0,99.79032397898754,100.0
16,2021/06/13-20:21:10,-3025,25.849518710331644,35.27434424531589,105.10053989902458,105.0,100.10700116195417,100.0
17,2021/06/13-20:22:02,-3030,26.13927664223346,35.74394550203027,104.98361899333862,105.0,99.91267634977983,100.0
17,2021/06/13-20:22:07,-3030,26.170705419009067,35.8413887941893,104.97913296233244,105.0,99.8904574086426,100.0
17,2021/06/13-20:22:11,-3030,26.207311223422764,35.74394550203027,104.97314731409274,105.0,100.04811212901228,100.0
18,2021/06/13-20:23:03,-3034,26.449774442623074,36.23898887311668,104.89945604438242,105.0,99.94940317455045,100.0
18,2021/06/13-20:23:07,-3034,26.5052942727289,36.29235353990123,104.92402404927756,105.0,99.99349858122946,100.0
18,2021/06/13-20:23:11,-3034,26.52883722525116,36.17483749683072,104.91538716245513,105.0,100.10272622821451,100.0
19,2021/06/13-20:24:03,-3038,26.7815013418886,36.60018699400672,104.99430344745662,105.0,100.12574110724233,100.0
19,2021/06/13-20:24:07,-3039,26.768563450127235,36.621312160249886,105.03826864824028,105.0,100.09603739965718,100.0
19,2021/06/13-20:24:11,-3038,26.819117613444696,36.768814462399064,105.03708337486246,105.0,100.13541979049944,100.0
20,2021/06/13-20:25:03,-3043,27.0439017792253,37.04103064489868,104.94847051435059,105.0,100.0683607504597,100.0
20,2021/06/13-20:25:07,-3042,27.12294185834155,37.072298214727255,104.99290991297862,105.0,100.08500451265718,100.0
20,2021/06/13-20:25:11,-3043,27.096162301434923,37.238568245780755,104.92778565767065,105.0,100.01347719241149,100.0
21,2021/06/13-20:26:03,-3046,27.313213400918166,37.55839657965447,105.04077075725134,105.0,100.14995768472545,100.0
21,2021/06/13-20:26:07,-3046,27.32950176138554,37.47615025997368,104.96736115952902,105.0,99.98121925416558,100.0
21,2021/06/13-20:26:11,-3047,27.354595557056253,37.42464433082279,104.91445965200498,105.0,100.13098857226625,100.0
22,2021/06/13-20:27:03,-3049,27.57998515514362,37.82432396624438,104.94986554578188,105.0,100.23382209584474,100.0
22,2021/06/13-20:27:07,-3050,27.599959981946615,37.88539661069149,104.94013485285588,105.0,100.12948433999476,100.0
22,2021/06/13-20:27:11,-3050,27.599879530531226,37.87522546406626,104.976476025242,105.0,100.00703292618233,100.0
23,2021/06/13-20:28:03,-3053,27.827558462057443,38.21934959199535,104.94636494245017,105.0,100.03422148890745,100.0
23,2021/06/13-20:28:08,-3053,27.8729076533118,38.199202921423876,105.12451298311238,105.0,99.97181076162802,100.0
23,2021/06/13-20:28:12,-3053,27.89856484871946,38.13869143498363,105.18101039561695,105.0,100.07805837981125,100.0
24,2021/06/13-20:29:04,-3056,28.122335199066193,38.6894135981712,105.06001053034852,105.0,100.20886261219373,100.0
24,2021/06/13-20:29:08,-3056,28.082056042443877,38.52013362490021,105.04650004068756,105.0,99.98743122343679,100.0
24,2021/06/13-20:29:12,-3057,28.10536018680228,38.619811078444286,105.06444696304304,105.0,99.95261812052055,100.0
25,2021/06/13-20:30:04,-3059,28.303198728643487,39.16293898801064,105.09182338494351,105.0,99.79601240917223,100.0
25,2021/06/13-20:30:08,-3059,28.31934163691129,38.9269880840468,105.1494691321839,105.0,100.07005371313385,100.0
25,2021/06/13-20:30:12,-3059,28.31605087863623,38.97627746747219,105.0448183338544,105.0,100.11225045731369,100.0
26,2021/06/13-20:31:04,-3062,28.55289762079965,39.39729440169083,104.94548064140892,105.0,100.03288475313553,100.0
26,2021/06/13-20:31:08,-3063,28.55952341826172,39.26077938664412,105.02667813738961,105.0,100.15291256179988,100.0
26,2021/06/13-20:31:12,-3062,28.554945399573803,39.30959634031501,105.05109949134027,105.0,99.92484355025806,100.0
27,2021/06/13-20:32:04,-3065,28.77253538277097,39.620413181531774,105.02453160798386,105.0,100.03261990003317,100.0
27,2021/06/13-20:32:08,-3064,28.79034664700419,39.55265850514206,105.01582799777468,105.0,100.05627382147556,100.0
27,2021/06/13-20:32:12,-3064,28.75487487484159,39.445920173711215,104.9852978836659,105.0,100.04295533192936,100.0
28,2021/06/13-20:33:04,-3067,28.964098258242608,39.74589565592373,104.9678528982367,105.0,100.12927654436342,100.0
